registration,model_code,model_text,country_code,production_date,owner_icao
N251SY,E75L,Embraer E175LR,US,2016-10-01,SKW
N251UP,MD11,McDonnell Douglas MD-11F,US,1995-10-01,UPS
N251WN,B737,Boeing 737-7H4,US,2006-08-01,SWA
N25201,B738,Boeing 737-824,US,1999-11-01,UAL
N2522B,TB20,Socata TB-20 Trinidad,US,,
N2523G,C182,Cessna 182B Skylane,US,1959-01-01,
N25259,TOBA,Socata TB-10 Tobago,US,,
N2529P,COL4,Lancair Columbia 400,US,2005-01-01,
N252AF,C182,Cessna 182T Skylane,US,2003-01-01,
N252JX,E135,Embraer ERJ-135LR,US,2000-06-01,JSX
N252LM,S22T,Cirrus SR22T,US,2013-01-01,
N252NN,E75L,Embraer E175LR,US,2017-03-01,ENY
N252NV,A320,Airbus A320-214,US,2017-08-01,AAY
N252SY,E75L,Embraer E175LR,US,2016-10-01,SKW
N252UP,MD11,McDonnell Douglas MD-11F,US,1996-06-01,UPS
N252WN,B737,Boeing 737-7H4,US,2006-08-01,SWA
N2532D,TB20,Socata TB-20 Trinidad,US,1989-01-01,
N2534U,B77W,Boeing 777-322(ER),US,2017-02-01,UAL
N253AC,A320,Airbus A320-214,US,2008-10-01,AVA
N253AK,B739,Boeing 737-990(ER),US,2016-07-01,ASA
N253JX,E135,Embraer ERJ-135LR,US,2000-01-01,JSX
N253MV,,,US,,
N253NN,E75L,Embraer E175LR,US,2017-03-01,ENY
N253NV,A320,Airbus A320-214,US,2017-10-01,AAY
N253SY,E75L,Embraer E175LR,US,2016-11-01,SKW
N253UP,MD11,McDonnell Douglas MD-11F,US,1993-09-01,UPS
N253WN,B737,Boeing 737-7H4,US,2006-08-01,SWA
N253XS,CL30,Bombardier Challenger 300,US,2007-01-01,
N25469,C152,Cessna 152,US,1977-01-01,
N254CM,C310,Cessna 310R,US,1975-01-01,
N254JX,E135,Embraer ERJ-135LR,US,2000-06-01,JSX
N254NN,E75L,Embraer E175LR,US,2017-03-01,ENY
N254NV,A320,Airbus A320-214,US,2017-10-01,AAY
N254SY,E75L,Embraer E175LR,US,2016-11-01,SKW
N254UP,MD11,McDonnell Douglas MD-11F,US,1993-07-01,UPS
N254WN,B737,Boeing 737-7H4,US,2006-08-01,SWA
N2552Y,PAY1,Piper PA-31T1 Cheyenne I,US,1981-01-01,
N2555V,C77R,Cessna 177RG Cardinal RG,US,1974-01-01,
N255BS,SR22,Cirrus SR22,US,2001-01-01,
N255NN,E75L,Embraer E175LR,US,2017-06-01,ENY
N255NV,A320,Airbus A320-214,US,2017-11-01,AAY
N255PM,SR20,Cirrus SR20,US,2020-01-01,
N255SY,E75L,Embraer E175LR,US,2016-11-01,SKW
N255UP,MD11,McDonnell Douglas MD-11F,US,1992-11-01,UPS
N255VA,RV12,Van's RV-12,US,2014-01-01,
N255WN,B737,Boeing 737-7H4,US,2006-09-01,SWA
N256JX,E135,Embraer ERJ-135LR,US,1999-12-01,JSX
N256NN,E75L,Embraer E175LR,US,2017-05-01,ENY
N256NV,A320,Airbus A320-214,US,2018-05-01,AAY
N256SY,E75L,Embraer E175LR,US,2017-03-01,SKW
N256UP,MD11,McDonnell Douglas MD-11F,US,1992-11-01,UPS
N256WN,B737,Boeing 737-7H4,US,2006-09-01,SWA
N25705,B737,Boeing 737-724,US,1998-04-01,UAL
N2571,S22T,Cirrus SR22T,US,2011-01-01,
N257AS,E120,Embraer EMB-120ER Brasilia,US,1989-01-01,AMF
N257AZ,B763,Boeing 767-323ER(BDSF),US,1999-04-01,ATN
N257CP,C172,Cessna 172S Skyhawk SP,US,2018-01-01,CAP
N257JX,E135,Embraer ERJ-135LR,US,2000-01-01,JSX
N257NN,E75L,Embraer E175LR,US,2017-06-01,ENY
N257NV,A320,Airbus A320-214,US,2018-07-01,AAY
N257SY,E75L,Embraer E175LR,US,2017-03-01,SKW
N257WN,B737,Boeing 737-7H4,US,2006-09-01,SWA
N258JB,E190,Embraer E190AR,US,2006-09-01,JBU
N258JX,E135,Embraer ERJ-135LR,US,2001-01-01,JSX
N258NN,E75L,Embraer E175LR,US,2017-06-01,ENY
N258NV,A320,Airbus A320-214,US,2009-08-01,AAY
N258PB,C402,Cessna 402C,US,1980-01-01,KAP
N258SB,P28R,Piper PA-28R-200,US,1969-01-01,
N258SY,E75L,Embraer E175LR,US,2017-04-01,SKW
N258WN,B737,Boeing 737-7H4,US,2006-10-01,SWA
N2592X,C206,Cessna P206 Super Skylane,US,1965-01-01,
N25982,B789,Boeing 787-9 Dreamliner,US,2020-09-01,UAL
N259DS,J328,Dornier 328-310 Jet,US,2001-01-01,LYM
N259JX,E135,Embraer ERJ-135LR,US,2001-01-01,JSX
N259NN,E75L,Embraer E175LR,US,2017-07-01,ENY
N259NV,A320,Airbus A320-214,US,2009-10-01,AAY
N259PS,CRJ2,Mitsubishi CRJ-200ER,US,2004-07-01,SKW
N259SB,,,US,,
N259SC,BE9L,Beech E90 King Air,US,1973-01-01,
N259SY,E75L,Embraer E175LR,US,2017-04-01,SKW
N259UP,MD11,McDonnell Douglas MD-11F,US,1991-06-01,UPS
N259WN,B737,Boeing 737-7H4,US,2006-10-01,SWA
N25FT,PA27,Piper PA-23-250 Aztec,US,1976-01-01,
N25GA,,,US,1974-01-01,
N25JF,PA27,Piper PA-23-250 Aztec,US,1968-01-01,
N25KT,LGEZ,Rutan Long-EZ,US,1991-01-01,
N26073,AA5,Grumman American AA-5A,US,1977-01-01,
N260AK,B739,Boeing 737-990(ER),US,2016-07-01,ASA
N260AR,B58T,Beech 58P Pressurized Baron,US,1983-01-01,
N260DX,,,US,1987-01-01,
N260JX,E135,Embraer ERJ-135LR,US,2001-01-01,JSX
N260NN,E75L,Embraer E175LR,US,2017-10-01,ENY
N260NV,A320,Airbus A320-214,US,2009-10-01,AAY
N260SY,E75L,Embraer E175LR,US,2017-05-01,SKW
N260UP,MD11,McDonnell Douglas MD-11F,US,1992-05-01,UPS
N260WN,B737,Boeing 737-7H4,US,2006-11-01,SWA
N26156,C402,Cessna 402C,US,1979-01-01,KAP
N26160,AA5,Grumman American AA-5A,US,1977-01-01,
N261AF,C182,Cessna 182T Skylane,US,2003-01-01,
N261JX,E135,Embraer ERJ-135LR,US,2001-01-01,JSX
N261NN,E75L,Embraer E175LR,US,2017-11-01,ENY
N261NV,A320,Airbus A320-214,US,2009-11-01,AAY
N261SW,BE99,Beech C-99 Airliner,US,1983-01-01,AMF
N261SY,E75L,Embraer E175LR,US,2017-12-01,SKW
N261VA,RV12,Van's RV-12,US,2014-01-01,
N261WN,B737,Boeing 737-7H4,US,2006-11-01,SWA
N26208,B738,Boeing 737-824,US,2000-08-01,UAL
N26210,B738,Boeing 737-824,US,1998-05-01,UAL
N26215,B738,Boeing 737-824,US,1998-07-01,UAL
N26226,B738,Boeing 737-824,US,1998-12-01,UAL
N26232,B738,Boeing 737-824,US,1999-06-01,UAL
N262AF,C182,Cessna 182T Skylane,US,2003-01-01,
N262JX,E135,Embraer ERJ-135LR,US,2001-01-01,JSX
N262NN,E75L,Embraer E175LR,US,2017-11-01,ENY
N262NV,A320,Airbus A320-214,US,2009-11-01,AAY
N262UP,MD11,McDonnell Douglas MD-11F,US,2001-01-01,UPS
N262WN,B737,Boeing 737-7H4,US,2006-12-01,SWA
N26379,C172,Cessna 172R Skyhawk,US,1998-01-01,
N263AK,B739,Boeing 737-990(ER),US,2016-08-01,ASA
N263JX,E135,Embraer ERJ-135LR,US,2001-01-01,JSX
N263LM,B734,Boeing 737-4Q3,US,1994-05-01,SWQ
N263NN,E75L,Embraer E175LR,US,2017-11-01,ENY
N263SY,E75L,Embraer E175LR,US,2018-02-01,SKW
N263UP,MD11,McDonnell Douglas MD-11F,US,1998-05-01,UPS
N263WN,B737,Boeing 737-7H4,US,2007-01-01,SWA
N26454,AA5,Grumman American AA-5A,US,1978-01-01,
N2645U,B77W,Boeing 777-322(ER),US,2018-03-01,UAL
N264AK,B739,Boeing 737-990(ER),US,2016-09-01,ASA
N264FE,B763,Boeing 767-300F,US,2022-09-01,FDX
N264JX,E135,Embraer ERJ-135LR,US,2000-01-01,JSX
N264LV,B737,Boeing 737-7H4,US,2007-01-01,SWA
N264NN,E75L,Embraer E175LR,US,2018-11-01,ENY
N264SR,SR22,Cirrus SR22,US,2007-01-01,
N264SY,E75L,Embraer E175LR,US,2018-03-01,SKW
N264UP,MD11,McDonnell Douglas MD-11F,US,2000-01-01,UPS
N26514,C402,Cessna 402C,US,1980-01-01,KAP
N26545,E145,Embraer ERJ-145LR,US,2002-01-01,
N2654L,C172,Cessna 172H Skyhawk,US,1967-01-01,
N265AK,B739,Boeing 737-990(ER),US,2016-10-01,ASA
N265FE,B763,Boeing 767-300F,US,2022-09-01,FDX
N265JB,E190,Embraer E190AR,US,2006-10-01,JBU
N265JX,E135,Embraer ERJ-135ER,US,2000-01-01,JSX
N265NN,E75L,Embraer E175LR,US,2018-11-01,ENY
N265SY,E75L,Embraer E175LR,US,2018-03-01,SKW
N265UP,MD11,McDonnell Douglas MD-11F,US,2000-01-01,UPS
N265WN,B737,Boeing 737-7H4,US,2007-01-01,SWA
N265WS,SBR1,Rockwell Na-265-65,US,1981-01-01,
N2664M,BE36,Beech A36 Bonanza,US,1986-01-01,
N26684,AA5,Grumman American AA-5A,US,1978-01-01,
N266AK,B739,Boeing 737-990(ER),US,2016-10-01,ASA
N266JB,E190,Embraer E190AR,US,2006-12-01,JBU
N266JX,E135,Embraer ERJ-135LR,US,2003-01-01,JSX
N266NN,E75L,Embraer E175LR,US,2018-12-01,ENY
N266WN,B737,Boeing 737-7H4,US,2007-02-01,SWA
N267AK,B739,Boeing 737-990(ER),US,2017-01-01,ASA
N267AW,R44,Robinson R44 Raven II,US,2007-01-01,
N267CA,C402,Cessna 402C,US,1979-01-01,KAP
N267JB,E190,Embraer E190AR,US,2007-02-01,JBU
N267NN,E75L,Embraer E175LR,US,2018-12-01,ENY
N267SY,E75L,Embraer E175LR,US,2018-03-01,SKW
N267WN,B737,Boeing 737-7H4,US,2007-02-01,SWA
N2685P,,,US,,
N2688D,C414,Cessna 414A Chancellor,US,1979-01-01,
N268AC,M20T,Mooney M20K,US,1998-01-01,
N268AK,B739,Boeing 737-990(ER),US,2017-01-01,ASA
N268DS,DA40,Diamond DA40 Diamond Star,US,2012-01-01,
N268JB,C421,Cessna 421C Golden Eagle,US,1980-01-01,
N268JX,E135,Embraer ERJ-135ER,US,2001-01-01,JSX
N268NN,E75L,Embraer E175LR,US,2018-12-01,ENY
N268SY,E75L,Embraer E175LR,US,2018-05-01,SKW
N268WN,B737,Boeing 737-7H4,US,2007-02-01,SWA
N2691W,SW4,Fairchild Swearingen Metroliner,US,1986-01-01,LYM
N26952,B789,Boeing 787-9 Dreamliner,US,2015-02-01,UAL
N26959,SW4,Fairchild Swearingen Metroliner,US,1986-01-01,BMJ
N26967,B789,Boeing 787-9 Dreamliner,US,2016-05-01,UAL
N26970,B789,Boeing 787-9 Dreamliner,US,2017-07-01,UAL
N2699Y,SW4,Fairchild Swearingen Metroliner,US,1986-01-01,MDS
N269FE,B763,Boeing 767-300F,US,2021-08-01,FDX
N269LS,BE20,Beech 200 Super King Air,US,1981-01-01,
N269ML,BE20,Beech 200 Super King Air,US,1980-01-01,
N269NN,E75L,Embraer E175LR,US,2019-01-01,ENY
N269W,AC11,Rockwell Commander 114A,US,,
N269WN,B737,Boeing 737-7H4,US,2007-03-01,SWA
N269WR,GLF5,Gulfstream G550,US,2007-01-01,KFB
N26DC,PA32,Piper PA-32-260,US,1965-01-01,
N26DP,SR22,Cirrus SR22,US,2021-01-01,
N26T,C56X,Cessna 560XL Citation XLS+,US,2013-01-01,
N26VW,PC12,Pilatus PC-12/45,US,2002-01-01,LBQ
N27015,B772,Boeing 777-224(ER),US,2000-02-01,UAL
N270AK,B739,Boeing 737-990(ER),US,2017-01-01,ASA
N270FE,B763,Boeing 767-300F,US,2020-02-01,FDX
N270NN,E75L,Embraer E175LR,US,2019-01-01,ENY
N270SY,E75L,Embraer E175LR,US,2018-05-01,SKW
N270UP,MD11,McDonnell Douglas MD-11F,US,1994-09-01,UPS
N2714B,C402,Cessna 402C,US,1979-01-01,
N2714M,C402,Cessna 402C,US,1979-01-01,KAP
N27152,E45X,Embraer ERJ-145XR,US,2003-10-01,UCA
N2715T,C402,Cessna 402C,US,,
N27190,E45X,Embraer ERJ-145XR,US,2005-08-01,UCA
N271FE,B763,Boeing 767-300F,US,2020-06-01,FDX
N271LV,B737,Boeing 737-705,US,1998-09-01,SWA
N271NN,E75L,Embraer E175LR,US,2019-01-01,ENY
N271NV,A320,Airbus A320-214,US,2006-10-01,AAY
N271SY,E75L,Embraer E175LR,US,2018-05-01,SKW
N27200,E45X,Embraer ERJ-145XR,US,2006-03-01,UCA
N27205,B738,Boeing 737-824,US,2000-07-01,UAL
N27213,B738,Boeing 737-824,US,1998-06-01,UAL
N27239,B738,Boeing 737-824,US,1999-09-01,UAL
N27246,B738,Boeing 737-824,US,1999-10-01,UAL
N27251,B38M,Boeing 737 MAX 8,US,2021-06-01,UAL
N27252,B38M,Boeing 737 MAX 8,US,2021-06-01,UAL
N27253,B38M,Boeing 737 MAX 8,US,2021-01-01,UAL
N27255,B38M,Boeing 737 MAX 8,US,2021-07-01,UAL
N27256,B38M,Boeing 737 MAX 8,US,2021-07-01,UAL
N27258,B38M,Boeing 737 MAX 8,US,2021-01-01,UAL
N27260,B38M,Boeing 737 MAX 8,US,2021-01-01,UAL
N27261,B38M,Boeing 737 MAX 8,US,2021-01-01,UAL
N27263,B38M,Boeing 737 MAX 8,US,2021-09-01,UAL
N27266,B38M,Boeing 737 MAX 8,US,2021-11-01,UAL
N27267,B38M,Boeing 737 MAX 8,US,2022-08-01,UAL
N27268,B38M,Boeing 737 MAX 8,US,2022-07-01,UAL
N27269,B38M,Boeing 737 MAX 8,US,2022-09-01,UAL
N27270,B38M,Boeing 737 MAX 8,US,2022-09-01,UAL
N27273,B38M,Boeing 737 MAX 8,US,2022-09-01,UAL
N27274,B38M,Boeing 737 MAX 8,US,2022-10-01,UAL
N27276,B38M,Boeing 737 MAX 8,US,2019-06-01,UAL
N27277,B38M,Boeing 737 MAX 8,US,2019-08-01,UAL
N27292,B38M,Boeing 737 MAX 8,US,2022-12-01,UAL
N272AK,B739,Boeing 737-990(ER),US,2017-01-01,ASA
N272FE,B763,Boeing 767-300F,US,2020-08-01,FDX
N272NN,E75L,Embraer E175LR,US,2019-01-01,ENY
N272NV,A320,Airbus A320-214,US,2006-12-01,AAY
N272PQ,CRJ9,Mitsubishi CRJ-900LR,US,2011-07-01,EDV
N272SY,E75L,Embraer E175LR,US,2018-06-01,SKW
N272UP,MD11,McDonnell Douglas MD-11F,US,1993-09-01,UPS
N272WN,B737,Boeing 737-7H4,US,2007-03-01,SWA
N2732T,C414,Cessna 414A Chancellor,US,1979-01-01,
N2737U,B77W,Boeing 777-322(ER),US,2017-03-01,UAL
N273AK,B739,Boeing 737-990(ER),US,2017-01-01,ASA
N273CA,R44,Robinson R44 Raven II,US,2012-01-01,
N273FE,B763,Boeing 767-3S2F,US,2020-11-01,FDX
N273JB,E190,Embraer E190AR,US,2007-02-01,JBU
N273NN,E75L,Embraer E175LR,US,2019-01-01,ENY
N273NV,A320,Airbus A320-214,US,2007-03-01,AAY
N273SY,E75L,Embraer E175LR,US,2018-06-01,SKW
N273UP,MD11,McDonnell Douglas MD-11F,US,1994-06-01,UPS
N273WN,B737,Boeing 737-7H4,US,2007-04-01,SWA
N27421,B739,Boeing 737-924(ER),US,2008-04-01,UAL
N2743L,C172,Cessna 172H Skyhawk,US,1967-01-01,
N27477,B739,Boeing 737-924(ER),US,2013-06-01,UAL
N274AK,B739,Boeing 737-990(ER),US,2017-06-01,ASA
N274DG,C82S,Cessna T182T Turbo Skylane,US,2004-01-01,
N274FE,B763,Boeing 767-300F,US,2020-12-01,FDX
N274JB,E190,Embraer E190AR,US,2007-05-01,JBU
N274MR,C402,Cessna 402C,US,1980-01-01,
N274NN,E75L,Embraer E175LR,US,2019-01-01,ENY
N274NV,A320,Airbus A320-214,US,2007-03-01,AAY
N274SY,E75L,Embraer E175LR,US,2018-06-01,SKW
N274UP,MD11,McDonnell Douglas MD-11F,US,1994-08-01,UPS
N274WN,B737,Boeing 737-7H4,US,2007-04-01,SWA
N27503,B39M,Boeing 737 MAX 9,US,2018-04-01,UAL
N27509,B39M,Boeing 737 MAX 9,US,2018-11-01,UAL
N27511,B39M,Boeing 737 MAX 9,US,2018-12-01,UAL
N27519,B39M,Boeing 737 MAX 9,US,2019-06-01,UAL
N27520,B39M,Boeing 737 MAX 9,US,2019-07-01,UAL
N27526,B39M,Boeing 737 MAX 9,US,2019-09-01,UAL
N27539,B39M,Boeing 737 MAX 9,US,2022-09-01,UAL
N27546,B39M,Boeing 737 MAX 9,US,2022-12-01,UAL
N2755C,C180,Cessna 180,US,1955-01-01,
N275AK,B739,Boeing 737-990(ER),US,2017-07-01,ASA
N275FE,B763,Boeing 767-300F,US,2021-03-01,FDX
N275NN,E75L,Embraer E175LR,US,2019-01-01,ENY
N275NV,A320,Airbus A320-214,US,2006-06-01,AAY
N275SY,E75L,Embraer E175LR,US,2018-06-01,SKW
N275UP,MD11,McDonnell Douglas MD-11F,US,1997-01-01,UPS
N275WN,B737,Boeing 737-7H4,US,2007-04-01,SWA
N276DH,B763,Boeing 767-3Q8(ER)(BDSF),US,2000-05-01,
N276EA,B738,Boeing 737-8AL,US,2006-11-01,SWQ
N276GX,A320,Airbus A320-214,US,2006-02-01,GXA
N276LB,LOON,Balloon,US,,
N276NN,E75L,Embraer E175LR,US,2019-02-01,ENY
N276NV,A320,Airbus A320-214,US,2019-01-01,AAY
N276SY,E75L,Embraer E175LR,US,2018-07-01,SKW
N276UP,MD11,McDonnell Douglas MD-11F,US,1996-03-01,UPS
N276WN,B737,Boeing 737-7H4,US,2007-04-01,SWA
N27722,B737,Boeing 737-724,US,1999-03-01,UAL
N27724,B737,Boeing 737-724,US,1999-05-01,UAL
N27733,B737,Boeing 737-724,US,1999-08-01,UAL
N27734,B737,Boeing 737-724,US,1999-08-01,UAL
N277AG,BE55,Beech 95-B55 Baron,US,2020-05-01,
N277AK,B739,Boeing 737-990(ER),US,2017-07-01,ASA
N277FE,B763,Boeing 767-300F,US,2021-05-01,FDX
N277GM,GLF4,Gulfstream IV,US,1989-01-01,
N277GX,A321,Airbus A321-231,US,2005-05-01,GXA
N277JA,COL4,Cessna 400 Corvalis TT,US,2006-01-01,
N277NN,E75L,Embraer E175LR,US,2019-02-01,ENY
N277NV,A320,Airbus A320-214,US,2007-07-01,AAY
N277RW,E55P,Embraer Phenom 300,US,2011-01-01,
N277SY,E75L,Embraer E175LR,US,2018-07-01,SKW
N277WN,B737,Boeing 737-7H4,US,2007-05-01,SWA
N2789W,M20P,Mooney M-20E,US,1966-01-01,
N278AA,S22T,Cirrus SR22T,US,2022-01-01,
N278AK,B739,Boeing 737-990(ER),US,2017-09-01,ASA
N278FE,B763,Boeing 767-300F,US,2021-06-01,FDX
N278FR,SREY,Progressive Aerodyne SeaRey LSA,US,2018-01-01,
N278GX,A320,Airbus A320-214,US,2003-02-01,GXA
N278JH,T206,Cessna T206H Turbo Stationair,US,2007-01-01,
N278NN,E75L,Embraer E175LR,US,2019-03-01,ENY
N278NV,A320,Airbus A320-214,US,2010-03-01,AAY
N278WN,B737,Boeing 737-7H4,US,2007-05-01,SWA
N27957,B789,Boeing 787-9 Dreamliner,US,2015-08-01,UAL
N27959,B789,Boeing 787-9 Dreamliner,US,2015-09-01,UAL
N279FE,B763,Boeing 767-300F,US,2021-07-01,FDX
N279JB,E190,Embraer E190AR,US,2007-06-01,JBU
N279MQ,E75L,Embraer E175LR,US,2019-04-01,ENY
N279NV,A320,Airbus A320-214,US,2012-07-01,AAY
N279PQ,CRJ9,Mitsubishi CRJ-900LR,US,2013-08-01,EDV
N279SY,E75L,Embraer E175LR,US,2018-01-01,SKW
N279WN,B737,Boeing 737-7H4,US,2007-05-01,SWA
N27C,SF50,Cirrus G2 Vision Jet,US,2019-01-01,
N27HX,B407,Bell 407,US,1996-01-01,
N27MG,C208,Cessna 208B Grand Caravan,US,1997-01-01,CSJ
N27RF,FOX,Skystar Kitfox 4-1200,US,1997-04-01,
N27TZ,WW24,IAI 1124 Westwind,US,1977-01-01,
N28020,P28A,Piper PA-28-181,US,,OXF
N28043,P28A,Piper Archer TX,US,,OXF
N28090,P28A,Piper Archer TX,US,2020-01-01,OXF
N280AK,B739,Boeing 737-990(ER),US,2017-09-01,ASA
N280ME,C172,Cessna 172S Skyhawk SP,US,2000-01-01,
N280NN,E75L,Embraer E175LR,US,2019-05-01,ENY
N280NV,A320,Airbus A320-214,US,2012-09-01,AAY
N280U,,,US,,
N280WD,B350,Beech King Air 350i,US,2017-01-01,
N280WN,B737,Boeing 737-7H4,US,2007-06-01,SWA
N281AF,C182,Cessna 182T Skylane,US,2003-01-01,
N281AK,B739,Boeing 737-990(ER),US,2017-10-01,ASA
N281AV,A320,Airbus A320-214,US,2010-04-01,AVA
N281HC,A109,AgustaWestland AW109,US,2013-01-01,
N281JB,E190,Embraer E190AR,US,2007-08-01,JBU
N281NN,E75L,Embraer E175LR,US,2019-06-01,ENY
N281NV,A320,Airbus A320-214,US,2012-11-01,AAY
N281RC,BL17,Bellanca 17-30A,US,1973-01-01,
N281S,BE55,Beech D55 Baron,US,1968-01-01,
N281UP,MD11,McDonnell Douglas MD-11F,US,1993-02-01,UPS
N281VA,A320,Airbus A320-214,US,2015-06-01,
N281WN,B737,Boeing 737-7H4,US,2007-06-01,SWA
N28290,AA5,Grumman American AA-5B,US,1977-01-01,
N282AK,B739,Boeing 737-990(ER),US,2017-11-01,ASA
N282N,C700,Cessna 700 Citation Longitude,US,2020-01-01,
N282ND,P28R,Piper PA-28R-201,US,2000-01-01,
N282NN,E75L,Embraer E175LR,US,2019-07-01,ENY
N282NV,A320,Airbus A320-214,US,2006-08-01,AAY
N282VA,A320,Airbus A320-214,US,2015-07-01,
N282WN,B737,Boeing 737-7H4,US,2007-06-01,SWA
N283AK,B739,Boeing 737-990(ER),US,2017-11-01,ASA
N283AU,S22T,Cirrus SR22T,US,2018-01-01,
N283JB,E190,Embraer E190AR,US,2007-10-01,JBU
N283NN,E75L,Embraer E175LR,US,2019-08-01,ENY
N283NV,A320,Airbus A320-214,US,2006-09-01,AAY
N283SY,E75L,Embraer E175LR,US,2018-08-01,SKW
N283UP,MD11,McDonnell Douglas MD-11F,US,1991-12-01,UPS
N283WN,B737,Boeing 737-7H4,US,2007-07-01,SWA
N28421,P28A,Piper PA-28-181,US,2013-01-01,OXF
N2844Q,C172,Cessna 172L Skyhawk,US,1971-01-01,
N28457,B739,Boeing 737-924(ER),US,2012-09-01,UAL
N2846Q,C172,Cessna 172L Skyhawk,US,1971-01-01,
N28478,B739,Boeing 737-924(ER),US,2013-07-01,UAL
N284AA,,,US,1960-01-01,
N284AK,B739,Boeing 737-990(ER),US,2017-01-01,ASA
N284AV,A320,Airbus A320-214,US,2010-04-01,AVA
N284DH,B763,Boeing 767-304(ER)(BDSF),US,1996-05-01,
N284JB,E190,Embraer E190AR,US,2007-12-01,JBU
N284JN,E75L,Embraer E175LR,US,2019-09-01,ENY
N284NV,A320,Airbus A320-214,US,2012-02-01,AAY
N284SY,E75L,Embraer E175LL,US,2018-08-01,SKW
N284UP,MD11,McDonnell Douglas MD-11F,US,1997-12-01,UPS
N284WN,B737,Boeing 737-7H4,US,2007-07-01,SWA
N285AK,B739,Boeing 737-990(ER),US,2018-03-01,ASA
N285DS,DA40,Diamond DA40 Diamond Star,US,2003-01-01,
N285FE,B763,Boeing 767-300F,US,2022-12-01,FDX
N285NN,E75L,Embraer E175LR,US,2019-09-01,ENY
N285NV,A320,Airbus A320-214,US,2012-03-01,AAY
N285SY,E75L,Embraer E175LR,US,2018-08-01,SKW
N285UP,MD11,McDonnell Douglas MD-11F,US,1992-04-01,UPS
N285WN,B737,Boeing 737-7H4,US,2007-07-01,SWA
N285XA,B734,Boeing 737-4Q8,US,1993-01-01,SWQ
N28630,AA5,Grumman American AA-5B,US,1978-01-01,
N2863W,BE33,Beech F33A Bonanza,US,1973-01-01,
N286AY,A332,Airbus A330-243,US,2013-04-01,
N286FE,B763,Boeing 767-300F,US,2022-11-01,FDX
N286FM,E45X,Embraer ERJ-145XR,US,2013-10-01,HGT
N286HG,P28R,Piper PA-28R-201,US,2001-01-01,
N286KQ,,,US,,
N286NN,E75L,Embraer E175LR,US,2019-10-01,ENY
N286NV,A320,Airbus A320-214,US,2010-09-01,AAY
N286UP,MD11,McDonnell Douglas MD-11F,US,1991-09-01,UPS
N286VA,A320,Airbus A320-214,US,2015-12-01,
N286WN,B737,Boeing 737-7H4,US,2004-06-01,SWA
N2870A,P28U,Piper PA-28RT-201T,US,1979-01-01,
N28739,AA5,Grumman American AA-5B,US,1978-01-01,
N28761,P28A,Piper PA-28-161,US,1979-01-01,
N287AK,B739,Boeing 737-990(ER),US,2018-04-01,ASA
N287AY,A332,Airbus A330-243,US,2013-04-01,
N287NN,E75L,Embraer E175LR,US,2019-10-01,ENY
N287NV,A320,Airbus A320-214,US,2010-11-01,AAY
N287UP,MD11,McDonnell Douglas MD-11F,US,1994-07-01,UPS
N287WN,B737,Boeing 737-7H4,US,2007-07-01,SWA
N2881P,,,US,1987-01-01,
N2886F,C182,Cessna 182J Skylane,US,1966-01-01,
N288AK,B739,Boeing 737-990(ER),US,2018-05-01,ASA
N288FE,B763,Boeing 767-300F,US,2022-07-01,FDX
N288NN,E75L,Embraer E175LR,US,2019-10-01,ENY
N288NV,A320,Airbus A320-214,US,2010-10-01,AAY
N288UP,MD11,McDonnell Douglas MD-11F,US,1997-02-01,UPS
N288WN,B737,Boeing 737-7H4,US,2007-07-01,SWA
N2890E,P28B,Piper PA-28-201T,US,,
N2891Y,PA32,Piper PA-32-300,US,,
N28967,P28B,Piper PA-28-201T,US,1979-01-01,
N28987,B789,Boeing 787-9 Dreamliner,US,2020-10-01,UAL
N289CT,B737,Boeing 737-7H4,US,2007-08-01,SWA
N289MW,E75L,Embraer E175LR,US,2019-12-01,ENY
N289NV,A320,Airbus A320-214,US,2011-01-01,AAY
N289ST,P28A,Piper PA-28-181,US,2018-01-01,
N289SY,E75L,Embraer E175LL,US,2018-01-01,SKW
N289UP,MD11,McDonnell Douglas MD-11F,US,1991-12-01,UPS
N28LH,SC7,Short SC-7 Skyvan 3-100,US,1968-10-01,
N28SK,P28A,Piper PA-28-140,US,1968-01-01,
N28WE,M600,Piper PA-46-M600,US,2017-01-01,
N2904D,C170,Cessna 170B,US,1955-01-01,
N2904R,P28B,Piper PA-28-236,US,,
N290AK,B739,Boeing 737-990(ER),US,2018-07-01,ASA
N290CA,C402,Cessna 402C,US,1980-01-01,KAP
N290KA,BE9L,Beech E90 King Air,US,1974-01-01,
N290NN,E75L,Embraer E175LR,US,2020-01-01,ENY
N290NV,A320,Airbus A320-214,US,2004-03-01,AAY
N290SP,C172,Cessna 172S Skyhawk SP,US,2003-01-01,
N290SW,E120,Embraer EMB-120ER(F) Brasilia,US,1996-01-01,BYA
N290SY,E75L,Embraer E175LL,US,2018-01-01,SKW
N290UP,MD11,McDonnell Douglas MD-11F,US,1992-03-01,UPS
N290WN,B737,Boeing 737-7H4,US,2007-08-01,SWA
N2914C,C180,Cessna 180,US,1954-01-01,
N29160,C172,Cessna 172M Skyhawk,US,1974-01-01,
N29176,T210,Cessna T210L Turbo Centurion,US,1973-01-01,
N2918X,P28A,Piper PA-28-161,US,1979-01-01,
N291BT,B39M,Boeing 737 MAX 9,US,2021-06-01,ASA
